variable1,variable2
0.11217,0.25019
2.1059,0.70629
0.37895,0.13098
1.0799,0.74406
0.56972,0.23192
0.57992,0.55582
0.25858,0.80322
2.6876,1.1781
1.8613,2.5069
2.1603,0.34479
0.87257,0.25339
1.1445,1.7798
0.29208,0.24848
4.7768,1.2781
2.3662,3.8648
0.79457,0.3619
5.8105,3.1544
2.4931,9.3693
0.52624,1.0069
2.0208,0.73552
0.60998,0.41451
0.61433,0.46794
2.6405,1.2102
0.18315,0.10851
0.47533,0.40073
0.50524,0.40425
0.098635,0.53619
0.41211,0.3255
1.897,0.85305
0.25952,0.85281
2.0187,1.5637
0.78368,0.179
1.4308,3.457
1.2828,0.78336
4.3753,2.6275
2.2455,0.27469
0.62025,1.1929
0.77148,0.64131
1.3019,0.71091
2.784,2.3088
0.88673,1.3193
0.88303,2.4478
0.30786,0.16343
1.4217,0.34311
2.4229,4.871
0.59723,3.081
0.32342,0.42669
0.6897,0.71708
0.85159,1.728
0.2179,0.27427
0.8192,1.7413
2.5727,2.6429
1.1973,0.58533
1.5813,2.0174
0.33386,0.57218
0.4363,0.93202
0.37748,0.29535
1.1979,1.326
1.621,1.4111
2.959,7.1401
2.0653,0.23403
2.0846,1.4639
2.5888,8.7338
0.31141,0.43793
0.3889,1.8284
2.3427,1.8859
0.31249,0.37673
0.45021,0.32541
0.28,0.48421
0.46489,0.47321
0.39273,0.40898
0.11739,2.3178
0.70575,0.66473
2.7818,2.1996
0.94056,0.73697
0.82198,1.2794
2.1082,0.94071
0.75969,2.2522
17.557,3.705
22.631,7.411
0.39423,2.1925
5.7052,4.2333
